,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
INCY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,7,1,26,23,27,59,47,39,24,13,63,56,126,48,134,207,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
INFO,7.0,73.0,51.0,519.0,5191.0,20.0,2020.0,-1.0,-1.0,2,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,2,16,10,28,18,7,64,16,30,93,77,55,147,123,103,83,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTC,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,0,10,22,17,1,39,43,18,20,62,116,7,139,133,85,191,206,9,0,16,3,23,55,31,30,71,73,99,52,58,47,191,171,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
INTU,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,4,3,10,23,29,3,27,49,61,35,9,34,22,15,53,65,20,2,19,11,1,41,30,68,10,45,34,18,73,93,71,56,42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP,2.0,26.0,32.0,322.0,3221.0,15.0,1510.0,970.0,400.0,19,1,11,12,12,21,18,33,66,84,63,27,93,71,153,192,159,114,6,15,9,34,44,33,21,13,15,86,70,48,27,163,143,123,103,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPG,7.0,73.0,54.0,541.0,5418.0,50.0,5020.0,976.0,456.0,25,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,6,7,22,4,1,27,59,51,36,25,9,66,45,21,161,141,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPGP,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,-1.0,-1.0,13,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,9,0,20,10,0,47,41,76,46,35,75,124,103,79,59,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRM,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,600.0,620.0,25,9,0,0,3,11,11,35,15,56,78,72,96,50,0,120,73,163,8,6,14,27,14,43,53,23,69,58,78,134,35,138,118,98,78,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRG,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,9,0,16,3,31,20,8,0,84,66,57,35,14,13,101,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
IT,8.0,87.0,54.0,541.0,5419.0,45.0,4510.0,940.0,454.0,25,2,15,2,18,25,40,26,13,13,14,24,127,90,41,158,120,177,7,1,22,12,2,49,37,15,0,91,109,87,66,42,22,2,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITT,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,13,2,15,17,36,36,16,10,57,34,13,83,74,85,143,173,146,14,4,15,21,11,19,8,3,70,68,38,103,81,60,36,16,76,95,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
ITW,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,11,1,9,17,36,36,16,10,64,41,20,78,139,93,43,118,81,210,2,16,10,29,18,22,55,47,32,85,69,47,26,2,27,216,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IVZ,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,25,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,1,4,6,9,7,41,29,21,37,52,36,14,133,109,41,69,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
J,1.0,16.0,54.0,541.0,5415.0,20.0,2010.0,925.0,240.0,11,8,9,7,26,4,8,9,39,16,4,88,121,133,65,17,126,237,5,3,23,13,47,35,7,19,73,62,46,24,3,145,49,137,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAVA,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,-1,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JBHT,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,8,19,16,7,33,25,54,46,55,31,94,51,5,39,147,98,218,8,15,9,34,24,13,1,62,47,36,20,53,138,147,163,143,123,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JBL,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,357.0,13,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,6,8,17,7,4,5,21,32,87,82,110,88,67,43,23,196,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
JCI,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,925.0,355.0,11,7,18,14,25,28,58,59,58,83,40,43,95,49,121,73,24,144,4,18,21,11,42,31,32,64,8,6,31,92,89,49,171,151,62,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0
JEF,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,925.0,355.0,17,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,9,0,16,3,23,55,31,30,5,3,99,52,58,47,191,25,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JKHY,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,9,0,0,3,11,11,35,15,56,78,37,20,21,135,87,38,4,1,19,6,9,7,41,29,21,37,26,10,108,113,89,41,214,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
JNJ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,4,3,10,23,29,3,27,49,61,35,9,34,22,15,53,65,20,3,19,11,1,36,30,13,10,45,34,34,104,142,144,141,189,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNPR,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,8,19,16,7,33,19,24,4,15,30,6,8,95,45,162,132,22,9,12,20,10,40,29,17,9,74,63,47,25,4,160,140,120,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNS,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,1,9,19,26,16,39,62,54,39,28,12,32,22,3,19,187,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNY,2.0,23.0,31.0,315.0,3152.0,25.0,2520.0,976.0,465.0,22,3,9,7,9,34,55,44,21,75,54,79,66,28,128,153,155,64,4,2,13,20,10,36,2,71,72,61,29,26,2,102,82,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOY,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,11,2,15,2,18,25,40,26,13,13,14,78,139,93,43,118,81,191,1,4,28,21,11,0,22,78,78,67,101,98,77,34,14,185,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JPM,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,7,7,23,0,8,41,67,70,64,66,57,108,94,12,187,130,222,0,10,0,25,13,16,18,26,4,0,92,70,49,156,194,205,185,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JWN,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,430.0,6,1,14,8,28,46,24,3,48,10,50,45,80,148,98,50,1,234,8,7,9,4,44,4,44,57,48,19,66,115,94,114,94,192,54,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,7,7,22,32,22,56,52,15,0,78,72,50,29,166,146,126,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KBH,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,8,14,15,22,9,31,48,26,3,87,51,100,54,4,6,9,13,6,8,17,7,4,5,27,49,87,65,97,75,54,38,18,36,216,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KEY,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,8,7,25,15,3,45,49,27,4,88,47,83,134,84,36,213,168,0,13,7,22,12,1,63,55,40,97,81,59,52,131,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,-1,2,15,2,18,25,40,26,13,13,14,5,1,123,1,188,147,26,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,3,17,27,8,45,51,39,14,16,5,84,62,119,95,75,181,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0
KLAC,3.0,38.0,33.0,333.0,3333.0,45.0,4530.0,940.0,247.0,13,0,10,22,17,1,7,40,18,38,17,52,44,96,46,105,50,37,2,16,10,28,18,7,64,56,41,30,96,120,116,25,190,170,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMB,2.0,26.0,32.0,322.0,3221.0,30.0,3030.0,978.0,320.0,20,5,2,3,13,38,34,7,60,21,70,36,122,138,26,40,117,72,8,6,8,33,46,34,11,3,12,4,26,139,91,158,138,118,98,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMX,5.0,55.0,44.0,441.0,4411.0,25.0,2550.0,976.0,449.0,18,7,18,14,25,46,24,3,48,10,50,14,112,78,5,69,39,153,4,15,5,17,34,58,46,70,89,22,56,51,132,108,88,68,181,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KO,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,145.0,7,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,1,9,19,26,16,39,62,54,54,28,13,86,107,59,58,94,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,5.0,54.0,44.0,445.0,4451.0,30.0,3010.0,978.0,440.0,6,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,6,8,17,7,4,5,27,32,87,82,97,88,67,30,10,196,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
KSS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,6,5,2,8,28,31,9,42,65,42,21,84,117,44,58,122,157,138,2,16,25,29,33,32,50,2,27,16,53,107,86,62,42,110,90,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
KSU,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,1,4,27,4,30,37,16,63,26,81,73,123,77,27,194,192,196,1,19,19,1,36,2,62,54,39,28,12,32,22,3,19,187,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,6,9,0,0,3,11,11,50,68,5,49,39,125,117,78,46,143,182,8,14,4,0,17,6,66,58,43,32,87,111,114,143,182,162,142,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
LB,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,7,7,22,4,15,4,57,29,61,33,118,96,154,130,110,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDOS,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,13,4,3,10,23,29,3,27,49,61,35,9,34,22,15,53,65,20,4,18,21,11,42,25,19,11,8,37,21,19,144,120,196,176,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEG,2.0,25.0,33.0,337.0,3379.0,25.0,2520.0,976.0,315.0,11,1,9,7,36,36,30,45,43,22,96,70,114,19,124,76,154,109,5,2,13,35,25,14,38,2,72,61,45,23,2,121,181,161,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
LEN,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,7,14,15,22,9,31,48,26,3,87,51,100,54,4,6,9,13,4,15,5,17,34,58,46,38,23,12,22,0,134,110,188,168,148,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
LH,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,14,6,1,20,10,41,59,38,16,39,18,21,47,81,21,148,193,216,1,4,28,21,11,0,22,78,78,67,101,98,77,34,14,185,165,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
LHX,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,13,0,9,29,19,24,4,68,21,75,76,35,79,72,173,98,188,211,2,4,6,9,7,41,29,21,6,98,113,91,87,63,43,23,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,1,4,28,21,11,0,22,78,78,67,101,98,77,34,14,185,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
LKQ,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,-1.0,-1.0,18,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,5,16,10,13,3,53,51,33,18,7,73,130,135,76,45,136,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LLL,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,940.0,180.0,8,5,2,4,20,27,5,19,44,23,51,101,58,97,148,150,183,190,4,18,13,19,25,25,24,63,82,80,106,84,63,175,155,135,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LLTC,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,0,10,22,17,1,7,40,18,20,62,116,7,139,133,85,36,17,0,10,0,25,13,16,18,26,4,0,92,70,49,156,194,205,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LLY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,6,16,26,30,18,53,7,60,21,70,36,71,138,74,40,201,228,1,9,19,18,49,54,42,34,3,8,13,86,107,59,58,43,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
LM,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,822.0,4,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,9,5,3,30,38,46,20,12,64,53,37,15,48,173,169,202,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,4,3,3,13,38,34,13,62,79,64,118,122,57,26,164,164,143,7,1,26,23,27,59,33,73,60,81,65,43,31,7,36,16,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNC,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,8,12,11,37,15,27,37,68,45,24,59,16,47,172,124,75,185,7,1,18,39,29,18,6,69,10,49,55,57,39,27,35,22,177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
LNT,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,3,10,23,37,51,57,35,57,36,64,21,125,166,49,69,24,8,6,8,33,46,34,11,3,12,4,26,112,152,179,159,139,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
LO,2.0,21.0,31.0,312.0,3122.0,30.0,3020.0,978.0,470.0,5,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,0,10,0,25,13,24,15,7,31,21,62,38,30,24,20,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOW,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,5,3,25,15,5,23,38,67,53,41,25,3,56,32,12,93,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LRCX,3.0,35.0,33.0,333.0,3332.0,45.0,4530.0,940.0,247.0,13,0,10,22,17,1,7,40,18,38,17,52,44,96,46,105,50,37,9,5,3,30,38,40,28,20,22,47,116,132,111,119,162,142,122,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,3,17,15,8,45,51,39,14,16,5,84,62,123,99,79,59,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUMN,4.0,48.0,51.0,517.0,5173.0,50.0,5010.0,974.0,715.0,8,4,3,10,10,29,3,7,60,21,70,36,31,138,149,40,148,227,1,9,19,26,16,39,62,54,54,28,12,5,11,4,160,140,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
LUV,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,4,18,21,11,42,25,19,11,8,37,21,19,144,120,196,176,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LVLT,4.0,48.0,51.0,517.0,5171.0,50.0,5010.0,974.0,463.0,8,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,6,1,26,23,30,28,60,74,59,48,32,10,92,141,192,145,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
LVS,7.0,79.0,72.0,721.0,7211.0,25.0,2530.0,-1.0,-1.0,16,1,11,21,35,13,6,6,30,88,67,26,102,105,55,7,118,73,4,4,29,21,11,0,54,78,78,67,101,98,77,53,177,211,222,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
LXK,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,7,18,14,25,28,58,59,58,83,40,42,35,157,100,4,63,36,4,18,29,33,19,8,3,5,80,71,60,33,139,115,95,75,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYB,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,-1.0,-1.0,15,3,8,6,14,39,17,64,42,19,56,85,42,11,168,30,153,121,4,2,13,20,25,14,2,79,1,95,64,64,78,72,31,48,30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,7.0,79.0,71.0,711.0,7113.0,50.0,5020.0,-1.0,-1.0,16,1,11,21,33,35,54,53,25,68,59,67,50,2,177,142,93,48,6,15,5,17,34,33,23,72,57,46,30,8,38,172,125,115,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,22,4,3,10,23,46,24,3,48,10,50,45,80,148,98,50,1,234,6,7,9,34,44,33,21,13,15,86,70,48,27,163,143,123,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
MA,6.0,60.0,52.0,522.0,5223.0,45.0,4510.0,-1.0,-1.0,8,2,15,1,5,0,52,31,9,2,9,50,120,74,24,13,14,193,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAA,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,8,14,4,0,22,11,61,53,38,27,11,41,20,81,61,198,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAC,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,1,9,19,26,16,54,42,34,54,8,13,86,107,59,58,94,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,16,3,6,5,27,17,12,69,47,24,3,67,81,60,68,117,207,162,6,8,17,7,1,27,59,51,36,25,9,110,146,167,147,127,107,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAS,3.0,34.0,33.0,332.0,3329.0,20.0,2010.0,976.0,155.0,11,7,18,14,25,28,58,59,58,83,40,42,35,157,107,59,10,5,6,8,17,7,1,27,59,51,36,25,9,110,146,167,147,127,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
MAT,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,3,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,2,4,6,9,33,32,50,42,6,96,113,119,59,35,15,54,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBI,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,3,9,7,37,15,27,37,77,45,59,18,27,98,161,113,64,19,6,11,1,24,48,37,25,24,66,55,39,17,136,112,92,41,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
