,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
JNY,2.0,23.0,31.0,315.0,3152.0,25.0,2520.0,976.0,465.0,22,9,5,25,11,3,1,6,10,88,4,26,25,99,157,137,117,97,4,11,21,34,23,16,66,55,43,32,91,70,49,135,33,58,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
JOY,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,11,1,1,16,7,31,24,31,30,12,5,98,22,61,2,120,84,64,2,6,17,7,43,34,20,9,68,1,56,26,64,65,158,143,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
JPM,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,0,3,27,17,7,17,57,22,40,21,67,128,108,88,165,145,220,8,0,19,22,11,2,12,37,78,67,12,106,137,172,90,75,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
JWN,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,430.0,22,7,5,25,11,3,1,6,78,66,56,36,72,46,170,130,154,214,5,3,29,39,28,58,44,33,88,10,54,34,12,30,179,164,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
K,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,5,7,18,33,11,55,46,1,89,67,86,81,158,138,118,187,167,3,3,29,39,28,58,0,32,82,96,101,80,158,132,109,94,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KBH,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,2,17,10,26,40,2,14,4,13,6,116,94,74,54,34,14,7,2,2,20,10,35,26,31,1,16,70,29,84,63,37,14,126,206,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
KEY,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,0,3,15,5,34,8,43,33,47,37,17,7,92,67,52,44,154,8,0,7,28,14,9,59,5,63,26,115,133,153,165,74,72,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,10,9,9,23,27,17,7,25,15,3,1,101,79,59,39,19,64,60,1,12,2,26,15,46,32,21,73,62,39,105,84,58,35,20,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
KIM,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,7,9,11,38,27,8,22,4,30,98,75,112,27,85,65,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
KLAC,3.0,38.0,33.0,333.0,3333.0,45.0,4530.0,940.0,247.0,13,4,11,24,13,21,15,60,50,38,28,8,30,149,129,109,89,69,1,12,2,26,15,46,32,21,9,97,85,125,101,75,52,37,16,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
KMB,2.0,26.0,32.0,322.0,3221.0,30.0,3030.0,978.0,320.0,20,5,4,11,32,1,22,9,2,6,2,15,2,10,6,0,2,12,2,6,17,7,49,20,26,15,3,88,109,128,32,103,185,211,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMX,5.0,55.0,44.0,441.0,4411.0,25.0,2550.0,976.0,449.0,6,2,10,5,8,5,11,1,45,57,0,88,138,14,156,149,210,201,4,11,23,34,2,47,66,55,43,32,91,70,49,135,112,97,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
KO,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,145.0,7,5,7,18,33,11,55,46,1,89,67,86,81,158,138,118,187,167,7,9,22,18,8,29,67,65,53,82,51,107,156,27,102,201,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KR,5.0,54.0,44.0,445.0,4451.0,30.0,3010.0,978.0,440.0,6,2,8,12,22,38,46,62,64,25,23,18,107,141,167,59,218,198,3,16,9,9,30,14,48,34,27,52,102,30,146,72,125,102,201,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,5,4,11,33,11,55,46,1,89,67,86,81,158,138,118,187,167,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,6,0,5,25,12,25,23,66,21,75,75,91,134,114,94,74,154,34,4,1,21,34,23,16,49,38,77,66,43,22,1,106,177,162,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSU,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,1,2,6,2,35,25,15,5,18,8,31,114,94,74,177,157,137,9,5,25,33,22,13,53,62,50,39,16,103,95,139,116,101,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
L,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,6,3,5,25,11,3,1,6,10,68,38,71,71,130,19,199,179,159,3,14,4,37,26,17,51,24,6,17,79,123,102,76,161,146,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LB,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,8,5,25,12,25,23,66,21,75,75,91,134,114,94,74,60,232,2,16,6,20,33,24,45,69,22,11,106,57,120,99,106,202,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDOS,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,13,9,12,7,31,32,41,55,60,36,31,113,34,103,59,125,159,169,2,2,28,2,19,40,56,73,72,61,50,29,140,152,129,178,93,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEG,2.0,25.0,33.0,337.0,3379.0,25.0,2520.0,976.0,315.0,11,2,8,12,22,38,12,28,24,44,88,57,37,26,20,11,21,19,4,1,8,1,0,11,54,43,41,30,65,44,23,153,175,160,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEN,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,2,17,10,26,40,2,14,4,13,6,116,94,74,54,34,14,7,0,4,20,10,31,54,37,20,10,18,62,43,25,23,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1
LH,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,14,5,0,0,4,12,53,59,28,16,13,6,139,5,15,3,98,78,9,5,25,33,22,13,53,62,50,39,16,103,95,139,116,101,80,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHX,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,8,9,9,23,27,17,7,37,71,3,92,93,132,13,92,72,52,32,6,18,8,1,1,55,54,43,31,20,108,73,52,131,108,41,72,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,1,1,13,7,27,54,44,26,50,87,75,42,147,150,135,80,61,9,7,18,33,22,13,53,62,50,39,16,103,82,79,92,189,168,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
LKQ,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,-1.0,-1.0,18,8,6,19,37,47,43,27,69,60,10,10,76,138,179,89,91,85,6,18,8,1,1,55,54,43,31,20,108,126,105,131,108,41,117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
LLL,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,940.0,180.0,8,5,14,22,9,15,5,34,67,84,52,59,70,49,31,184,164,13,0,7,18,23,12,3,16,71,46,76,119,98,77,137,28,13,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LLTC,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,4,11,14,28,44,34,24,14,2,11,85,124,97,144,124,104,84,8,13,3,35,32,31,40,75,17,44,21,37,22,24,8,16,6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0
LLY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,5,0,0,4,12,53,59,28,16,82,62,117,71,41,10,9,227,7,9,22,18,8,29,67,65,53,16,51,107,17,158,102,219,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LM,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,822.0,4,8,8,27,17,7,17,57,22,40,21,67,128,108,128,71,51,31,7,8,22,27,8,49,35,56,44,33,10,114,126,100,77,120,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LMT,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,7,14,22,9,24,32,13,73,84,52,59,70,49,31,184,164,144,2,6,17,20,33,24,10,29,75,64,41,20,8,123,168,153,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNC,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,0,3,15,14,4,30,8,43,14,57,80,104,34,165,145,125,105,8,15,7,28,14,9,60,49,37,26,115,87,66,40,74,72,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
LNT,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,12,2,35,29,35,7,52,52,40,20,119,128,17,164,144,238,0,7,18,33,22,13,53,72,60,49,111,5,149,51,103,80,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
LO,2.0,21.0,31.0,312.0,3122.0,30.0,3020.0,978.0,470.0,5,5,7,18,32,42,27,22,12,48,36,110,88,68,48,179,186,166,8,19,12,32,36,44,30,19,7,84,61,40,19,174,151,136,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOW,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,2,8,5,8,5,11,1,45,57,0,88,138,133,113,93,73,53,6,1,8,1,0,11,54,43,41,30,65,44,157,153,175,93,113,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,3.0,35.0,33.0,333.0,3332.0,45.0,4530.0,940.0,247.0,13,4,11,24,13,21,15,60,50,38,28,8,30,149,129,109,89,69,7,8,22,27,8,49,35,46,56,45,22,1,68,163,114,130,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
LSI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,7,9,13,3,16,53,2,11,4,27,35,60,124,98,75,60,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUMN,4.0,48.0,51.0,517.0,5173.0,50.0,5010.0,974.0,715.0,8,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,9,5,25,19,45,42,47,7,12,25,77,82,134,108,85,70,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
LUV,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,5,10,28,36,18,37,5,49,21,34,52,109,89,69,49,29,9,0,7,18,23,12,3,13,2,87,76,119,98,77,137,157,206,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVLT,4.0,48.0,51.0,517.0,5171.0,50.0,5010.0,974.0,463.0,8,8,11,20,10,0,47,52,27,15,93,73,51,31,11,172,215,195,5,15,5,12,4,57,43,78,80,69,96,54,74,170,55,198,169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
LVS,7.0,79.0,72.0,721.0,7211.0,25.0,2530.0,-1.0,-1.0,16,8,16,4,23,13,3,2,74,37,84,68,48,17,26,21,11,212,5,3,5,39,28,58,44,33,88,10,54,34,13,3,88,177,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LXK,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,0,7,18,23,12,3,13,2,87,92,7,116,18,164,157,206,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,7.0,79.0,71.0,711.0,7113.0,50.0,5020.0,-1.0,-1.0,16,9,17,20,38,41,31,21,27,65,90,108,86,66,46,26,6,180,2,2,28,30,19,10,56,73,84,61,2,124,107,84,61,46,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
M,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,22,7,5,25,11,3,1,6,10,88,4,26,25,99,157,137,117,97,2,2,28,2,19,40,10,29,84,73,50,29,140,114,91,39,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,6.0,60.0,52.0,522.0,5223.0,45.0,4510.0,-1.0,-1.0,8,1,1,16,18,39,57,50,35,23,15,83,61,67,128,96,48,51,7,9,13,18,41,29,67,65,28,16,59,38,17,158,100,219,211,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
MAA,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,3,14,29,16,5,45,57,64,52,41,18,0,87,102,169,154,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAC,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,8,19,12,32,36,44,30,19,7,84,61,40,147,17,154,191,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
MAR,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,16,8,16,21,30,20,10,10,0,42,26,114,63,12,22,101,198,178,5,3,5,12,38,50,36,25,13,2,4,55,60,29,137,200,179,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
MAS,3.0,34.0,33.0,332.0,3329.0,20.0,2010.0,976.0,155.0,15,2,8,12,22,38,12,28,24,44,88,57,37,26,20,11,21,19,2,2,28,2,49,40,26,15,20,95,57,36,15,4,133,99,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAT,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,22,7,12,2,35,42,35,7,52,52,40,20,0,131,111,189,77,46,6,18,15,8,1,55,41,30,18,35,84,63,42,16,171,68,81,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBI,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,0,17,27,17,7,17,57,22,40,21,67,128,108,88,165,145,220,8,13,3,35,24,15,1,16,8,78,74,50,92,66,79,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
MCD,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,7,7,7,18,1,42,27,22,12,48,36,110,88,68,48,179,186,166,7,8,22,18,8,29,67,65,53,82,51,107,156,27,102,201,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
MCHP,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,4,11,14,28,44,34,24,14,2,11,85,124,97,144,124,104,84,9,5,25,19,45,42,47,74,62,51,77,82,134,108,85,88,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MCK,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,7,7,18,0,42,27,45,7,45,99,45,83,81,77,31,39,30,3,16,9,9,30,14,48,77,65,54,31,10,50,61,46,48,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
MCO,7.0,73.0,56.0,561.0,5614.0,40.0,4020.0,800.0,850.0,4,0,17,10,26,40,2,4,25,74,41,79,53,4,158,63,183,163,8,13,3,35,32,31,40,75,17,44,21,37,22,24,8,16,6,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
MDLZ,2.0,20.0,31.0,311.0,3118.0,30.0,3020.0,978.0,250.0,7,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,0,7,18,23,12,3,16,72,60,49,111,5,149,51,192,29,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDP,2.0,27.0,51.0,511.0,5111.0,50.0,5020.0,976.0,410.0,3,5,4,11,32,1,22,9,2,6,2,15,2,10,6,0,2,12,9,7,18,33,22,13,53,62,50,39,16,103,95,139,92,189,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDT,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,5,4,11,33,11,55,46,1,89,67,86,81,158,138,118,187,167,7,9,22,18,8,29,67,65,53,82,51,118,156,27,102,201,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDI,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,-1,5,14,7,31,32,41,55,60,5,31,113,91,140,120,175,155,135,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEE,1.0,12.0,21.0,212.0,2121.0,10.0,1010.0,970.0,360.0,5,1,1,16,6,31,24,31,30,11,66,102,80,60,40,20,0,40,3,16,9,9,30,21,7,17,79,86,70,49,133,107,84,69,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
MER,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,0,3,27,17,7,17,57,22,9,59,64,128,108,89,69,49,29,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MET,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,0,3,15,14,4,30,8,43,14,57,80,104,34,165,145,125,105,5,15,7,28,14,19,60,49,37,91,68,47,26,0,71,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFE,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,9,9,23,27,17,7,25,15,68,38,71,71,130,110,90,79,59,4,1,21,31,37,56,23,12,54,43,20,16,122,175,152,137,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGM,7.0,79.0,72.0,721.0,7211.0,25.0,2530.0,976.0,262.0,16,4,10,4,23,13,3,2,74,37,84,68,48,17,26,21,11,212,3,14,6,14,3,37,68,57,45,34,48,27,6,25,2,115,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHK,2.0,22.0,31.0,314.0,3141.0,25.0,2520.0,976.0,467.0,22,4,17,5,8,30,45,19,70,79,43,23,1,56,36,94,149,117,4,1,21,31,0,11,64,53,41,30,65,44,23,153,175,160,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MHS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,976.0,447.0,14,5,4,17,0,26,6,33,77,34,89,87,125,105,85,65,45,25,0,4,24,21,10,1,13,2,87,92,86,59,38,12,160,145,124,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKC,2.0,20.0,31.0,311.0,3119.0,30.0,3020.0,978.0,250.0,7,5,6,19,21,28,33,23,75,63,53,33,11,85,65,138,25,5,0,7,18,2,49,40,16,72,60,49,111,5,149,51,192,29,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKTX,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,-1.0,-1.0,2,0,3,15,5,34,8,43,33,47,37,22,73,45,90,28,201,181,1,12,2,15,40,59,18,39,51,83,72,89,59,49,31,186,165,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLM,1.0,14.0,21.0,212.0,2123.0,15.0,1510.0,970.0,202.0,5,8,17,10,26,40,48,53,68,72,62,42,20,0,72,41,32,27,2,6,17,7,43,20,6,45,68,1,56,26,64,65,158,143,122,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMC,6.0,64.0,52.0,524.0,5242.0,40.0,4030.0,800.0,330.0,25,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,0,4,15,21,39,48,34,71,46,74,83,111,90,64,41,19,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
MMM,2.0,26.0,32.0,322.0,3222.0,20.0,2010.0,925.0,355.0,11,5,4,11,33,11,55,46,1,89,67,86,81,158,138,118,187,167,6,18,22,18,41,32,46,35,23,12,97,99,78,52,174,159,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNST,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,145.0,7,8,18,8,34,36,9,56,34,29,19,27,121,101,81,61,41,21,1,12,2,26,15,46,32,21,9,97,85,125,101,75,52,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
MO,2.0,21.0,31.0,312.0,3122.0,30.0,3020.0,978.0,470.0,15,5,7,18,24,14,4,67,17,77,80,60,38,18,83,64,196,176,9,10,0,36,18,7,61,50,86,75,52,31,10,8,198,183,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLX,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,220.0,13,5,4,14,28,49,59,49,39,27,76,107,85,124,104,84,181,161,1,11,23,13,48,39,25,14,2,9,90,8,83,86,49,81,234,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
