,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
IGT,7.0,79.0,71.0,713.0,7132.0,25.0,2530.0,976.0,262.0,-1,4,8,23,9,40,1,5,50,20,4,52,101,43,10,115,216,157,8,19,9,37,27,0,66,32,3,93,37,65,69,41,54,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
ILMN,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,-1,5,1,22,30,10,33,18,20,64,34,97,59,96,39,176,187,7,7,0,11,39,9,26,11,37,8,90,34,37,111,53,2,70,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
INCY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,4,8,28,4,48,35,23,38,85,55,0,64,144,87,27,18,15,1,2,5,5,46,57,30,38,9,97,41,88,31,140,183,117,207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INFO,7.0,73.0,51.0,519.0,5191.0,20.0,2020.0,-1.0,-1.0,2,7,17,12,12,23,25,15,63,33,3,66,6,120,63,140,215,156,9,8,29,23,3,23,21,5,72,63,7,11,122,16,29,9,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTC,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,2,3,0,16,32,2,32,2,54,21,60,17,0,4,124,65,189,7,1,28,1,15,3,67,45,16,26,74,71,108,50,106,97,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INTU,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,7,17,11,38,25,31,11,22,67,81,21,14,37,56,104,45,2,7,1,3,13,34,38,46,40,11,78,20,68,47,19,62,120,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP,2.0,26.0,32.0,322.0,3221.0,15.0,1510.0,970.0,400.0,15,1,10,25,33,18,6,61,67,1,85,81,40,79,34,24,17,9,2,16,8,21,4,17,44,72,2,15,118,111,149,91,154,88,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPG,7.0,73.0,54.0,541.0,5418.0,50.0,5020.0,976.0,456.0,25,8,4,4,32,43,8,53,58,28,69,44,132,109,52,67,35,34,8,19,9,9,18,59,49,27,88,94,38,118,133,75,177,169,221,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
IPGP,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,-1.0,-1.0,13,2,3,0,16,32,2,32,2,54,24,60,58,50,4,124,121,6,1,2,5,5,17,55,37,3,47,60,47,89,123,152,101,138,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
IQV,8.0,87.0,54.0,541.0,5417.0,35.0,3520.0,-1.0,-1.0,10,5,1,28,4,48,35,54,38,85,55,0,64,65,103,178,119,186,2,12,16,27,25,1,69,35,6,12,70,82,101,43,137,219,165,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IR,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,345.0,11,1,18,3,21,49,10,3,49,19,26,36,84,26,111,51,210,118,4,15,24,24,16,44,9,76,82,55,68,126,136,170,119,155,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
IRM,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,600.0,620.0,26,9,11,15,7,13,37,7,31,88,58,48,121,63,6,19,3,167,3,13,15,12,20,19,58,41,12,33,89,79,22,171,85,19,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ISRG,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,5,2,29,3,15,56,42,12,52,5,22,93,22,42,17,208,177,1,2,5,5,17,55,37,3,47,60,21,112,55,31,163,206,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
IT,8.0,87.0,54.0,541.0,5419.0,45.0,4510.0,940.0,454.0,25,4,1,22,30,10,33,54,24,8,46,100,85,27,91,31,7,86,3,7,6,14,42,24,10,58,29,2,100,1,85,38,136,100,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ITT,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,11,1,18,3,21,49,10,3,49,19,26,36,84,26,111,51,210,151,9,5,19,38,8,37,39,10,79,17,119,15,138,74,185,141,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ITW,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,355.0,11,1,18,3,21,49,10,3,49,19,26,36,84,26,111,51,210,151,8,4,12,32,29,2,6,43,14,71,102,138,81,23,83,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVZ,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,25,6,0,2,15,14,54,43,13,60,87,53,105,47,33,155,151,92,0,18,18,7,23,6,41,7,52,25,63,20,64,6,180,178,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J,1.0,16.0,54.0,541.0,5415.0,20.0,2010.0,925.0,240.0,13,4,8,23,9,40,1,5,50,20,4,52,101,43,10,88,107,75,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JBHT,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,1,18,20,11,46,22,50,65,35,98,38,94,36,98,79,186,195,4,10,17,3,37,4,68,77,81,54,6,43,109,51,0,147,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
JBL,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,357.0,19,2,3,0,16,32,2,32,2,54,24,60,58,20,81,105,195,136,8,7,6,26,5,13,53,19,62,35,115,56,126,68,17,26,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
JCI,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,925.0,355.0,11,1,5,14,20,41,12,65,73,43,13,79,19,93,152,92,33,152,9,5,19,19,26,28,64,75,46,19,62,78,142,3,33,62,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEF,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,925.0,355.0,4,4,8,23,9,40,1,5,50,20,4,52,101,43,10,0,0,236,8,4,12,32,29,2,6,43,48,21,77,18,83,122,71,82,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JKHY,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,2,3,7,12,8,2,14,0,48,18,67,105,68,13,118,173,114,166,1,0,11,39,9,51,47,73,35,1,45,25,48,21,89,211,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
JNJ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,3,6,1,25,24,38,8,42,61,37,117,57,85,28,68,5,77,0,18,18,7,23,6,41,7,24,6,63,4,49,139,88,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
JNPR,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,1,10,25,0,37,55,69,77,63,93,33,115,18,15,155,84,51,9,8,29,23,3,23,21,5,72,63,7,11,122,134,190,124,154,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
JPM,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,6,13,5,18,3,23,60,30,0,91,31,123,147,90,179,120,61,3,13,15,12,40,32,38,4,32,5,117,134,1,168,117,163,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JWN,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,430.0,22,0,14,17,27,45,15,51,28,58,28,51,108,104,47,159,100,41,3,13,15,12,40,32,38,4,32,5,67,8,2,64,142,76,22,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,3,7,16,37,8,21,67,41,11,43,101,72,14,54,171,112,224,8,4,12,37,27,0,66,54,80,69,49,95,106,48,13,167,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KBH,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,3,15,19,26,21,59,29,23,76,74,14,0,31,161,153,94,35,9,9,1,36,6,12,5,59,30,3,71,98,41,144,132,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
KEY,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,6,13,5,18,3,23,60,30,0,53,43,96,38,97,118,106,46,3,13,15,14,20,19,32,55,60,95,39,104,107,49,27,123,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEYS,3.0,38.0,33.0,334.0,3345.0,45.0,4520.0,-1.0,-1.0,13,2,3,0,16,32,2,32,39,82,44,114,126,68,11,85,55,47,4,9,7,33,10,36,25,24,58,89,30,115,96,0,22,69,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
KHC,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,0,14,16,37,42,39,37,7,78,94,4,48,14,30,166,134,143,9,5,29,38,8,37,39,10,26,92,36,15,148,90,39,180,126,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
KIM,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,11,15,7,13,37,40,54,80,7,113,53,39,38,102,43,203,4,10,7,33,10,58,25,46,58,31,105,46,76,132,81,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLAC,3.0,38.0,33.0,333.0,3333.0,45.0,4530.0,940.0,247.0,13,2,3,0,16,34,58,28,34,46,48,40,32,127,134,145,212,153,6,3,21,28,22,39,22,0,34,96,40,123,66,8,143,77,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMB,2.0,26.0,32.0,322.0,3221.0,30.0,3030.0,978.0,320.0,22,3,7,13,25,24,38,8,11,83,83,23,117,82,25,53,218,159,5,6,10,16,41,50,45,6,39,67,84,16,95,77,68,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMI,4.0,49.0,48.0,486.0,4862.0,10.0,1010.0,700.0,710.0,5,4,8,23,9,40,1,5,25,6,14,84,24,122,126,164,172,113,9,9,1,36,6,12,5,9,76,49,104,12,62,66,162,96,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
KMX,5.0,55.0,44.0,441.0,4411.0,25.0,2550.0,976.0,449.0,18,4,6,1,35,26,16,38,72,44,17,69,9,111,177,117,198,45,8,19,9,37,27,0,66,32,3,93,37,65,69,41,112,173,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
KO,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,145.0,7,3,7,13,25,24,38,8,11,83,73,117,57,123,66,6,77,230,2,16,22,22,11,46,13,44,15,4,91,29,21,88,130,64,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
KR,5.0,54.0,44.0,445.0,4451.0,30.0,3010.0,978.0,440.0,7,0,6,1,13,31,39,37,42,16,61,1,13,158,148,64,14,179,8,4,12,37,27,0,66,54,80,69,49,95,106,48,13,167,235,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,22,0,14,17,27,45,15,51,28,58,28,51,108,104,47,159,100,41,0,18,18,7,23,6,41,7,24,6,63,4,64,6,180,178,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
KSU,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,1,18,20,11,44,51,45,14,37,33,106,137,101,44,60,26,209,9,9,19,19,26,30,31,71,77,50,65,28,151,93,42,46,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,6,6,13,6,36,17,30,30,0,59,80,26,25,116,129,69,49,160,2,12,16,31,25,7,35,67,38,12,70,82,101,108,57,32,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
LB,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,0,14,17,27,39,49,12,9,55,66,6,99,117,156,185,201,142,5,11,25,15,43,16,59,49,70,45,92,33,60,69,110,164,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
LDOS,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,9,3,5,14,20,29,44,22,51,12,71,87,27,145,107,47,111,225,0,18,18,11,44,42,65,31,54,27,72,13,97,177,114,182,128,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
LEG,2.0,25.0,33.0,337.0,3379.0,25.0,2520.0,976.0,315.0,11,1,18,3,21,49,10,3,49,19,26,36,84,26,49,45,62,3,6,12,14,27,47,1,69,35,6,87,31,122,157,160,109,43,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
LEN,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,3,15,19,26,21,59,29,23,76,74,14,0,31,161,153,94,35,7,8,28,4,32,5,33,47,18,56,114,133,92,159,134,68,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
LH,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,14,8,12,24,2,20,7,31,57,27,29,104,76,108,96,57,24,19,4,10,17,3,37,47,14,63,5,86,101,42,130,72,21,208,30,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
LHX,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,13,3,5,14,20,41,12,65,73,43,13,79,19,93,84,76,42,25,0,17,20,2,13,10,55,69,40,13,59,80,23,156,164,98,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
LIFE,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,-1.0,-1.0,10,0,4,21,32,43,13,24,45,41,70,54,120,62,5,169,141,140,7,1,3,30,45,54,56,22,45,76,48,3,5,7,5,3,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LIN,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,3,7,12,33,28,4,68,35,7,54,91,31,16,110,158,99,40,7,1,3,13,34,38,46,40,11,78,20,68,47,19,62,120,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LKQ,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,-1.0,-1.0,18,4,8,23,9,40,1,5,50,20,4,52,101,43,10,0,0,236,4,15,24,24,16,44,9,76,82,55,93,34,88,30,167,101,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LLL,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,940.0,180.0,-1,9,5,14,20,41,12,65,73,43,13,79,19,93,84,76,42,25,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LLY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,3,6,1,13,29,44,22,37,73,45,96,36,100,3,135,76,17,3,6,2,8,14,48,52,68,31,77,90,105,51,141,30,156,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LM,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,822.0,4,6,13,5,18,3,23,60,30,0,53,43,96,38,97,155,151,92,7,1,28,1,15,3,67,45,16,26,74,71,108,50,106,97,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
LMT,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,3,5,14,20,4,32,35,5,50,20,109,21,86,29,184,125,66,3,6,2,6,14,48,52,68,31,77,90,105,121,63,12,153,236,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LNC,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,6,0,2,15,14,54,43,13,60,87,53,105,47,33,144,85,26,3,6,2,6,14,48,51,60,85,58,2,55,40,76,65,42,58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
LNT,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,7,13,25,24,38,8,11,83,73,117,57,123,66,6,77,230,6,17,20,25,13,22,4,36,7,82,46,103,15,32,189,170,166,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOW,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,0,14,8,1,6,57,63,33,26,12,16,81,126,119,192,133,74,3,6,2,6,14,48,51,60,85,34,64,58,154,125,74,8,213,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,3.0,35.0,33.0,333.0,3332.0,45.0,4530.0,940.0,247.0,13,2,3,0,16,34,58,28,34,46,48,40,32,127,134,145,212,153,4,15,24,18,2,41,8,53,86,66,85,26,112,2,10,193,70,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
LSI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,11,15,7,13,37,7,31,88,58,48,121,63,6,19,3,167,9,5,29,38,8,37,39,10,26,92,36,15,148,90,39,180,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUMN,4.0,48.0,51.0,517.0,5173.0,50.0,5010.0,974.0,715.0,8,0,4,4,32,43,13,24,45,41,39,11,4,5,101,41,38,114,8,4,12,32,29,2,6,43,14,47,43,129,147,164,113,47,183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LUV,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,4,9,7,31,16,28,52,26,40,95,35,49,17,19,50,23,211,0,18,18,7,23,6,41,7,24,6,110,51,156,98,152,86,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
LVS,7.0,79.0,72.0,721.0,7211.0,25.0,2530.0,-1.0,-1.0,16,2,3,0,16,32,2,62,32,68,38,68,8,6,64,152,93,206,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,-1.0,-1.0,5,3,7,13,25,24,38,8,11,83,73,117,57,123,66,6,77,230,3,6,2,6,14,48,51,60,85,34,64,58,154,125,74,8,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
LYB,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,-1.0,-1.0,15,1,10,25,24,27,36,58,16,72,42,10,16,20,12,13,203,161,2,12,16,27,25,7,69,35,6,12,70,82,101,43,137,219,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
LYV,7.0,79.0,71.0,711.0,7113.0,50.0,5020.0,-1.0,-1.0,16,9,11,15,7,30,26,36,6,71,77,82,128,1,174,55,156,89,8,19,9,9,18,59,49,27,44,79,23,109,153,95,196,130,76,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
M,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,22,0,14,17,27,45,15,51,28,58,28,51,108,104,47,159,100,41,6,3,21,28,22,45,12,17,67,85,29,101,44,150,99,33,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,6.0,60.0,52.0,522.0,5223.0,45.0,4510.0,-1.0,-1.0,2,7,17,11,38,25,31,11,22,67,81,21,14,37,56,104,45,164,8,4,12,32,29,2,6,43,14,47,102,129,147,164,186,18,188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MAA,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,11,15,7,13,37,7,31,88,58,113,53,39,38,19,3,203,7,1,28,1,15,3,67,45,16,26,109,117,110,52,1,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
MAC,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,8,23,9,40,1,40,54,20,4,110,50,57,162,0,0,199,6,17,27,25,49,22,4,36,7,82,80,35,158,100,139,105,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1
MAR,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,16,2,10,10,29,9,45,56,76,66,35,55,74,139,82,156,97,239,5,6,2,6,41,50,17,70,65,38,73,97,152,94,43,213,159,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAS,3.0,34.0,33.0,332.0,3329.0,20.0,2010.0,976.0,155.0,11,1,18,17,27,49,22,50,65,35,75,15,90,32,160,100,41,173,5,11,10,16,24,20,45,6,1,74,18,48,38,118,187,121,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
MAT,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,3,2,3,0,34,5,49,12,66,24,50,62,2,24,75,103,61,79,3,13,13,8,40,32,38,65,36,9,22,124,67,9,158,92,170,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBI,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,6,13,16,37,30,26,36,6,71,77,82,44,148,108,9,169,106,3,13,15,12,20,19,32,55,60,95,39,104,107,136,41,214,160,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
