gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,at,dltt,dv,ebit,lt,sale,costat
002403,20061231,2006,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,10302.0000,25575.0000,7248.0000,2199.0000,2680.0000,15584.0000,17914.0000,A
002403,20071231,2007,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,10348.0000,26172.0000,4381.0000,2213.0000,3533.0000,15610.0000,19348.0000,A
002403,20081231,2008,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,14763.0000,29552.0000,6585.0000,2461.0000,4424.0000,17311.0000,20597.0000,A
002403,20091231,2009,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,13958.0000,31008.0000,6130.0000,2483.0000,5266.0000,16223.0000,18808.0000,A
002403,20101231,2010,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,13273.0000,31076.0000,5328.0000,2202.0000,6136.0000,15438.0000,19484.0000,A
002403,20111231,2011,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,15318.0000,32970.0000,5376.0000,2254.0000,6779.0000,17103.0000,21244.0000,A
002403,20121231,2012,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,9521.0000,35897.0000,6568.0000,2286.0000,4491.0000,22259.0000,17621.0000,A
002403,20131231,2013,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,18916.0000,38592.0000,7981.0000,2309.0000,3148.0000,23356.0000,16385.0000,A
002403,20141231,2014,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,14608.0000,33749.0000,7242.0000,2398.0000,3190.0000,18766.0000,15879.0000,A
002403,20151231,2015,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,10415.0000,31748.0000,6550.0000,2477.0000,2175.0000,17324.0000,16560.0000,A
002403,20161231,2016,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,13704.0000,33707.0000,5716.0000,2547.0000,4747.0000,17360.0000,19427.0000,A
002403,20171231,2017,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,14854.0000,33551.0000,6975.0000,2577.0000,4220.0000,21704.0000,20776.0000,A
002403,20181231,2018,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,17160.0000,34986.0000,5646.0000,2613.0000,5238.0000,20859.0000,22561.0000,A
002403,20191231,2019,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,29354.0000,129944.0000,44059.0000,2679.0000,6738.0000,78246.0000,26145.0000,A
002403,20201231,2020,INDL,C,D,STD,BMY,BRISTOL-MYERS SQUIBB CO,USD,30192.0000,118481.0000,49169.0000,4075.0000,6174.0000,80599.0000,42518.0000,A
002444,20001231,2000,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1831.8000,3396.5000,601.8000,44.3000,452.2000,2329.4000,3811.9000,A
002444,20011231,2001,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1400.9000,3157.5000,600.2000,43.8000,191.1000,2046.6000,3370.8000,A
002444,20021231,2002,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1660.2000,3407.1000,589.5000,45.1000,196.6000,2305.3000,3711.9000,A
002444,20031231,2003,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1715.2000,3602.5000,583.8000,45.9000,246.4000,2279.5000,4128.7000,A
002444,20041231,2004,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,2098.7000,4346.4000,728.4000,58.1000,400.7000,2634.1000,5229.3000,A
002444,20051231,2005,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,2235.0000,4621.5000,723.7000,57.3000,478.6000,2642.7000,5923.8000,A
002444,20061231,2006,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,2078.4000,4450.3000,725.7000,55.0000,358.3000,2578.5000,5665.0000,A
002444,20071231,2007,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,2114.3000,4365.6000,727.4000,52.6000,195.8000,2472.7000,5671.2000,A
002444,20081231,2008,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1736.9000,3223.9000,728.5000,4.4000,76.8000,2494.0000,4708.7000,A
002444,20091231,2009,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1458.7000,2709.4000,839.4000,4.4000,-398.0000,2499.1000,2776.1000,A
002444,20101231,2010,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1535.8000,2678.0000,828.4000,4.4000,78.6000,2607.6000,3403.3000,A
002444,20111231,2011,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1356.1000,2494.0000,690.4000,4.5000,208.3000,2463.1000,3748.0000,A
002444,20121231,2012,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1360.1000,2424.2000,563.6000,4.5000,289.9000,2346.5000,3717.6000,A
002444,20131231,2013,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1508.6000,2915.8000,453.4000,9.1000,320.1000,1877.4000,3887.5000,A
002444,20141231,2014,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1967.8000,3134.4000,450.2000,41.7000,360.6000,1962.9000,3838.7000,A
002444,20151231,2015,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1984.9000,3152.5000,442.5000,48.3000,426.4000,1871.2000,4105.7000,A
002444,20161231,2016,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1688.5000,3284.7000,436.5000,55.4000,479.7000,1844.6000,4488.5000,A
002444,20171231,2017,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1846.7000,3358.2000,431.8000,60.6000,501.6000,1875.3000,4510.0000,A
002444,20181231,2018,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1880.2000,4285.7000,1179.5000,67.8000,492.8000,2703.1000,5159.2000,A
002444,20191231,2019,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1525.8000,3564.4000,1138.1000,73.4000,494.6000,2263.5000,4108.4000,A
002444,20201231,2020,INDL,C,D,STD,BC,BRUNSWICK CORP,USD,1670.5000,3770.6000,978.1000,78.3000,542.6000,2260.6000,4347.5000,A
002504,20001231,2000,INDL,C,D,STD,UIS,UNISYS CORP,USD,2587.0000,5717.7000,536.3000,0.0000,553.0000,3531.6000,6885.0000,A
002504,20011231,2001,INDL,C,D,STD,UIS,UNISYS CORP,USD,2204.1000,5769.1000,745.0000,0.0000,270.1000,3656.4000,6018.1000,A
002504,20021231,2002,INDL,C,D,STD,UIS,UNISYS CORP,USD,1946.0000,4981.4000,748.0000,0.0000,423.2000,4072.6000,5607.4000,A
002504,20031231,2003,INDL,C,D,STD,UIS,UNISYS CORP,USD,2258.0000,5474.6000,1048.3000,0.0000,427.7000,4030.5000,5911.2000,A
002504,20041231,2004,INDL,C,D,STD,UIS,UNISYS CORP,USD,2417.6000,5620.9000,898.4000,0.0000,177.5000,4077.3000,5820.7000,A
002504,20051231,2005,INDL,C,D,STD,UIS,UNISYS CORP,USD,2153.3000,4028.9000,1049.0000,0.0000,-162.4000,4061.5000,5758.7000,A
002504,20061231,2006,INDL,C,D,STD,UIS,UNISYS CORP,USD,2238.5000,4037.9000,1049.1000,0.0000,-38.9000,4102.1000,5757.2000,A
002504,20071231,2007,INDL,C,D,STD,UIS,UNISYS CORP,USD,2212.2000,4137.1000,1058.3000,5.8000,204.2000,3770.5000,5652.5000,A
002504,20081231,2008,INDL,C,D,STD,UIS,UNISYS CORP,USD,1638.4000,2824.1000,1059.1000,0.0000,143.8000,4278.4000,5233.2000,A
002504,20091231,2009,INDL,C,D,STD,UIS,UNISYS CORP,USD,1703.4000,2956.9000,845.9000,0.0000,339.8000,4228.6000,4597.7000,A
002504,20101231,2010,INDL,C,D,STD,UIS,UNISYS CORP,USD,1875.4000,3020.9000,823.2000,0.0000,375.7000,3954.7000,4019.6000,A
002504,20111231,2011,INDL,C,D,STD,UIS,UNISYS CORP,USD,1603.4000,2612.2000,358.8000,12.2000,331.0000,3923.2000,3853.8000,A
002504,20121231,2012,INDL,C,D,STD,UIS,UNISYS CORP,USD,1512.4000,2420.4000,210.0000,16.2000,308.6000,4009.1000,3706.4000,A
002504,20131231,2013,INDL,C,D,STD,UIS,UNISYS CORP,USD,1540.8000,2510.0000,210.0000,16.2000,219.5000,3173.9000,3456.5000,A
002504,20141231,2014,INDL,C,D,STD,UIS,UNISYS CORP,USD,1317.3000,2348.7000,222.2000,4.0000,154.9000,3801.1000,3356.4000,A
002504,20151231,2015,INDL,C,D,STD,UIS,UNISYS CORP,USD,1135.7000,2143.2000,235.5000,0.0000,63.4000,3521.8000,3015.1000,A
002504,20161231,2016,INDL,C,D,STD,UIS,UNISYS CORP,USD,1027.3000,2021.6000,194.0000,0.0000,129.7000,3669.0000,2820.7000,A
002504,20171231,2017,INDL,C,D,STD,UIS,UNISYS CORP,USD,1389.5000,2542.4000,633.9000,0.0000,134.2000,3868.9000,2741.8000,A
002504,20181231,2018,INDL,C,D,STD,UIS,UNISYS CORP,USD,1301.4000,2457.6000,642.8000,0.0000,296.5000,3757.2000,2825.0000,A
002504,20191231,2019,INDL,C,D,STD,UIS,UNISYS CORP,USD,1221.3000,2504.0000,649.7000,0.0000,249.4000,3732.3000,2931.2000,A
002504,20201231,2020,INDL,C,D,STD,UIS,UNISYS CORP,USD,1506.0000,2707.9000,589.5000,0.0000,149.2000,3020.0000,2025.3000,A
002547,20001231,2000,FS,C,D,STD,CI,CIGNA CORP,USD,,95088.0000,1163.0000,,,89675.0000,,A
002547,20001231,2000,INDL,C,D,STD,CI,CIGNA CORP,USD,,95088.0000,1163.0000,200.0000,1601.0000,89675.0000,19994.0000,A
002547,20011231,2001,FS,C,D,STD,CI,CIGNA CORP,USD,,91589.0000,1627.0000,,,86534.0000,,A
002547,20011231,2001,INDL,C,D,STD,CI,CIGNA CORP,USD,,91589.0000,1627.0000,190.0000,1550.0000,86534.0000,18954.0000,A
002547,20021231,2002,FS,C,D,STD,CI,CIGNA CORP,USD,,88950.0000,1500.0000,,,85083.0000,,A
002547,20021231,2002,INDL,C,D,STD,CI,CIGNA CORP,USD,,88950.0000,1500.0000,185.0000,1294.0000,85083.0000,19343.0000,A
002547,20031231,2003,FS,C,D,STD,CI,CIGNA CORP,USD,,90953.0000,1500.0000,,,86434.0000,,A
002547,20031231,2003,INDL,C,D,STD,CI,CIGNA CORP,USD,,90992.0000,1500.0000,185.0000,1034.0000,86434.0000,18808.0000,A
002547,20041231,2004,FS,C,D,STD,CI,CIGNA CORP,USD,,81059.0000,1438.0000,,,75856.0000,,A
002547,20041231,2004,INDL,C,D,STD,CI,CIGNA CORP,USD,,81059.0000,1438.0000,100.0000,2268.0000,75856.0000,17877.0000,A
002547,20051231,2005,FS,C,D,STD,CI,CIGNA CORP,USD,,44863.0000,1338.0000,,,39503.0000,,A
002547,20051231,2005,INDL,C,D,STD,CI,CIGNA CORP,USD,,44863.0000,1338.0000,13.0000,1556.0000,39503.0000,16362.0000,A
002547,20061231,2006,FS,C,D,STD,CI,CIGNA CORP,USD,,42399.0000,1294.0000,,,38069.0000,,A
002547,20061231,2006,INDL,C,D,STD,CI,CIGNA CORP,USD,,42399.0000,1294.0000,12.0000,1910.0000,38069.0000,16547.0000,A
002547,20071231,2007,FS,C,D,STD,CI,CIGNA CORP,USD,,40065.0000,1790.0000,,,35317.0000,,A
002547,20071231,2007,INDL,C,D,STD,CI,CIGNA CORP,USD,,40065.0000,1790.0000,11.0000,1753.0000,35317.0000,17623.0000,A
002547,20081231,2008,FS,C,D,STD,CI,CIGNA CORP,USD,,41406.0000,2090.0000,,,37808.0000,,A
002547,20081231,2008,INDL,C,D,STD,CI,CIGNA CORP,USD,,41406.0000,2090.0000,14.0000,696.0000,37808.0000,19101.0000,A
002547,20091231,2009,FS,C,D,STD,CI,CIGNA CORP,USD,,43013.0000,2436.0000,,,37584.0000,,A
002547,20091231,2009,INDL,C,D,STD,CI,CIGNA CORP,USD,,43013.0000,2436.0000,11.0000,2071.0000,37584.0000,18414.0000,A
002547,20101231,2010,FS,C,D,STD,CI,CIGNA CORP,USD,,45682.0000,2288.0000,,,39019.0000,,A
002547,20101231,2010,INDL,C,D,STD,CI,CIGNA CORP,USD,,45682.0000,2288.0000,11.0000,2124.0000,39019.0000,21235.0000,A
002547,20111231,2011,FS,C,D,STD,CI,CIGNA CORP,USD,,51047.0000,4990.0000,,,42703.0000,,A
002547,20111231,2011,INDL,C,D,STD,CI,CIGNA CORP,USD,,51047.0000,4990.0000,11.0000,2209.0000,42703.0000,21998.0000,A
002547,20121231,2012,FS,C,D,STD,CI,CIGNA CORP,USD,,53734.0000,4986.0000,,,43851.0000,,A
002547,20121231,2012,INDL,C,D,STD,CI,CIGNA CORP,USD,,53734.0000,4986.0000,11.0000,2999.0000,43851.0000,29119.0000,A
002547,20131231,2013,FS,C,D,STD,CI,CIGNA CORP,USD,,54336.0000,5014.0000,,,43659.0000,,A
002547,20131231,2013,INDL,C,D,STD,CI,CIGNA CORP,USD,,54336.0000,5014.0000,11.0000,3401.0000,43659.0000,32380.0000,A
002547,20141231,2014,FS,C,D,STD,CI,CIGNA CORP,USD,,55896.0000,5005.0000,,,45017.0000,,A
002547,20141231,2014,INDL,C,D,STD,CI,CIGNA CORP,USD,,55896.0000,5005.0000,11.0000,3569.0000,45017.0000,34914.0000,A
002547,20151231,2015,FS,C,D,STD,CI,CIGNA CORP,USD,,57088.0000,5020.0000,,,44975.0000,,A
002547,20151231,2015,INDL,C,D,STD,CI,CIGNA CORP,USD,,57088.0000,5020.0000,,3722.0000,44975.0000,37876.0000,A
002547,20161231,2016,FS,C,D,STD,CI,CIGNA CORP,USD,,59360.0000,4756.0000,,,45575.0000,,A
002547,20161231,2016,INDL,C,D,STD,CI,CIGNA CORP,USD,,59360.0000,4756.0000,,3560.0000,45575.0000,39668.0000,A
002547,20171231,2017,FS,C,D,STD,CI,CIGNA CORP,USD,,61753.0000,5199.0000,,,47969.0000,,A
002547,20171231,2017,INDL,C,D,STD,CI,CIGNA CORP,USD,,61753.0000,5199.0000,,4369.0000,47969.0000,41616.0000,A
002547,20181231,2018,FS,C,D,STD,CI,CIGNA CORP,USD,20430.0000,153226.0000,39523.0000,,,112154.0000,,A
002547,20181231,2018,INDL,C,D,STD,CI,CIGNA CORP,USD,20430.0000,153226.0000,39523.0000,,4774.0000,112154.0000,48489.0000,A
002547,20191231,2019,FS,C,D,STD,CI,CIGNA CORP,USD,29845.0000,155774.0000,32358.0000,,,110395.0000,,A
002547,20191231,2019,INDL,C,D,STD,CI,CIGNA CORP,USD,29845.0000,155774.0000,32358.0000,,9020.0000,110395.0000,153699.0000,A
002547,20201231,2020,INDL,C,D,STD,CI,CIGNA CORP,USD,27799.0000,155451.0000,29545.0000,,8450.0000,105065.0000,160216.0000,A
002574,20001231,2000,INDL,C,D,STD,CSX,CSX CORP,USD,2046.0000,20491.0000,5810.0000,262.0000,805.0000,14474.0000,8191.0000,A
002574,20011231,2001,INDL,C,D,STD,CSX,CSX CORP,USD,2074.0000,20801.0000,5839.0000,171.0000,1017.0000,14681.0000,8110.0000,A
002574,20021231,2002,INDL,C,D,STD,CSX,CSX CORP,USD,1789.0000,20951.0000,6519.0000,86.0000,1127.0000,14710.0000,8152.0000,A
002574,20031231,2003,INDL,C,D,STD,CSX,CSX CORP,USD,1903.0000,21760.0000,6886.0000,86.0000,988.0000,15307.0000,7793.0000,A
002574,20041231,2004,INDL,C,D,STD,CSX,CSX CORP,USD,2987.0000,24581.0000,6234.0000,86.0000,1071.0000,17770.0000,8020.0000,A
002574,20051231,2005,INDL,C,D,STD,CSX,CSX CORP,USD,2372.0000,24232.0000,5093.0000,93.0000,1512.0000,16210.0000,8618.0000,A
002574,20061231,2006,INDL,C,D,STD,CSX,CSX CORP,USD,2672.0000,25129.0000,5362.0000,145.0000,1970.0000,16098.0000,9566.0000,A
002574,20071231,2007,INDL,C,D,STD,CSX,CSX CORP,USD,2491.0000,25534.0000,6470.0000,231.0000,2229.0000,16828.0000,10030.0000,A
002574,20081231,2008,INDL,C,D,STD,CSX,CSX CORP,USD,2391.0000,26288.0000,7512.0000,308.0000,2763.0000,18219.0000,11255.0000,A
002574,20091231,2009,INDL,C,D,STD,CSX,CSX CORP,USD,2570.0000,27036.0000,7895.0000,345.0000,2285.0000,18176.0000,9041.0000,A
002574,20101231,2010,INDL,C,D,STD,CSX,CSX CORP,USD,2855.0000,28141.0000,8051.0000,372.0000,3101.0000,19441.0000,10636.0000,A
002574,20111231,2011,INDL,C,D,STD,CSX,CSX CORP,USD,2935.0000,29473.0000,8734.0000,480.0000,3418.0000,21005.0000,11743.0000,A
002574,20121231,2012,INDL,C,D,STD,CSX,CSX CORP,USD,2801.0000,30571.0000,9052.0000,558.0000,3457.0000,21569.0000,11756.0000,A
002574,20131231,2013,INDL,C,D,STD,CSX,CSX CORP,USD,2602.0000,31782.0000,9022.0000,600.0000,3473.0000,21278.0000,12026.0000,A
002574,20141231,2014,INDL,C,D,STD,CSX,CSX CORP,USD,2572.0000,33053.0000,9514.0000,629.0000,3652.0000,21877.0000,12669.0000,A
002574,20151231,2015,INDL,C,D,STD,CSX,CSX CORP,USD,2966.0000,35039.0000,10683.0000,686.0000,3612.0000,23371.0000,11811.0000,A
002574,20161231,2016,INDL,C,D,STD,CSX,CSX CORP,USD,2487.0000,35414.0000,10962.0000,680.0000,3389.0000,23720.0000,11069.0000,A
002574,20171231,2017,INDL,C,D,STD,CSX,CSX CORP,USD,1915.0000,35739.0000,11790.0000,708.0000,3700.0000,21018.0000,11408.0000,A
002574,20181231,2018,INDL,C,D,STD,CSX,CSX CORP,USD,2565.0000,36729.0000,14739.0000,751.0000,4773.0000,24149.0000,12250.0000,A
002574,20191231,2019,INDL,C,D,STD,CSX,CSX CORP,USD,3278.0000,38257.0000,16486.0000,763.0000,4874.0000,26394.0000,11937.0000,A
002574,20201231,2020,INDL,C,D,STD,CSX,CSX CORP,USD,4441.0000,39793.0000,16759.0000,797.0000,4262.0000,26683.0000,10583.0000,A
002663,20000731,2000,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1168.0000,5196.0000,1218.0000,384.0000,1299.0000,5059.0000,6267.0000,A
002663,20010731,2001,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1221.0000,5927.0000,2243.0000,374.0000,1266.0000,6174.0000,6664.0000,A
002663,20020731,2002,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1199.0000,5721.0000,2449.0000,286.0000,1064.0000,5835.0000,6133.0000,A
002663,20030731,2003,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1290.0000,6205.0000,2249.0000,259.0000,1130.0000,5818.0000,6678.0000,A
002663,20040731,2004,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1481.0000,6675.0000,2543.0000,259.0000,1132.0000,5801.0000,7109.0000,A
002663,20050731,2005,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1512.0000,6776.0000,2542.0000,275.0000,1204.0000,5506.0000,7548.0000,A
002663,20060731,2006,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,2112.0000,7870.0000,2116.0000,292.0000,1143.0000,6102.0000,7343.0000,A
002663,20070731,2007,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1578.0000,6445.0000,2074.0000,308.0000,1238.0000,5150.0000,7867.0000,A
002663,20080731,2008,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1693.0000,6474.0000,1633.0000,329.0000,1293.0000,5156.0000,7998.0000,A
002663,20090731,2009,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1551.0000,6056.0000,2246.0000,350.0000,1268.0000,5328.0000,7586.0000,A
002663,20100731,2010,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1687.0000,6276.0000,1945.0000,365.0000,1364.0000,5347.0000,7676.0000,A
002663,20110731,2011,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1963.0000,6862.0000,2427.0000,378.0000,1355.0000,5766.0000,7719.0000,A
002663,20120731,2012,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1771.0000,6530.0000,2004.0000,373.0000,1235.0000,5632.0000,7707.0000,A
002663,20130731,2013,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,2221.0000,8323.0000,2544.0000,367.0000,1237.0000,7113.0000,8052.0000,A
002663,20140731,2014,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,2100.0000,8113.0000,2244.0000,391.0000,1292.0000,6510.0000,8268.0000,A
002663,20150731,2015,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,2092.0000,8089.0000,2552.0000,394.0000,1226.0000,6713.0000,8082.0000,A
002663,20160731,2016,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1908.0000,7837.0000,2314.0000,390.0000,1149.0000,6304.0000,7961.0000,A
002663,20170731,2017,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1900.0000,7726.0000,2499.0000,420.0000,1677.0000,6081.0000,7890.0000,A
002663,20180731,2018,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,2296.0000,14529.0000,7998.0000,426.0000,1317.0000,13156.0000,8685.0000,A
002663,20190731,2019,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,1967.0000,13148.0000,7103.0000,423.0000,1192.0000,12036.0000,8107.0000,A
002663,20200731,2020,INDL,C,D,STD,CPB,CAMPBELL SOUP CO,USD,2385.0000,12372.0000,5178.0000,426.0000,1354.0000,9803.0000,8691.0000,A
002710,20000229,1999,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,995.9970,2348.7910,1237.1350,0.0000,240.5510,1827.9510,2340.4690,A
002710,20010228,2000,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,1190.9890,2512.1690,1307.4370,0.0000,270.8680,1895.9010,2396.6850,A
002710,20020228,2001,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,1231.2480,3069.3850,1293.1830,0.0000,342.4810,2113.6490,2820.5030,A
002710,20030228,2002,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,1330.1010,3196.3300,1191.6310,0.0000,409.7220,2021.3460,2731.6120,A
002710,20040229,2003,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2071.4710,5558.6730,1778.8530,3.2950,569.3820,3181.0540,3552.4290,A
002710,20050228,2004,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2734.0350,7804.1720,3204.7070,9.8040,626.6910,5024.2590,4087.6380,A
002710,20060228,2005,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2700.8550,7400.5540,2515.7800,9.8040,759.9590,4425.3830,4603.4480,A
002710,20070228,2006,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,3023.3000,9438.2000,3714.9000,7.3000,842.6000,6020.7000,5216.4000,A
002710,20080229,2007,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,3199.0000,10052.8000,4648.7000,0.0000,544.9000,7286.9000,3773.0000,A
002710,20090228,2008,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2534.5000,8036.5000,3971.1000,0.0000,560.9000,6128.2000,3654.6000,A
002710,20100228,2009,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2589.1000,8094.3000,3277.1000,0.0000,525.9000,5518.0000,3364.8000,A
002710,20110228,2010,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2083.0000,7167.6000,3136.7000,0.0000,473.7000,4615.7000,3332.0000,A
002710,20120229,2011,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2034.3000,7109.9000,2421.4000,0.0000,540.0000,4433.9000,2654.3000,A
002710,20130228,2012,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2471.2000,7638.1000,3277.8000,0.0000,556.7000,4777.8000,2796.1000,A
002710,20140228,2013,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2747.2000,14302.1000,6373.3000,0.0000,1169.3000,9320.8000,4867.7000,A
002710,20150228,2014,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2910.8000,15144.5000,7137.5000,0.0000,1566.2000,9263.2000,6028.0000,A
002710,20160229,2015,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,2977.6000,16965.0000,6816.2000,241.6000,1815.3000,10273.2000,6548.4000,A
002710,20170228,2016,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,3230.0000,18602.4000,7720.7000,315.1000,2179.6000,11717.6000,7331.5000,A
002710,20180228,2017,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,3474.0000,20538.7000,9417.6000,400.1000,2447.5000,12476.0000,7585.0000,A
002710,20190228,2018,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,3684.0000,29231.5000,11759.8000,557.7000,2549.2000,16394.3000,8116.0000,A
002710,20200229,2019,INDL,C,D,STD,STZ,CONSTELLATION BRANDS,USD,3484.1000,27323.2000,11694.4000,569.2000,2699.0000,14848.9000,8343.5000,A
002751,20000630,2000,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,6870.6000,10264.9000,1485.8000,,1259.7000,6283.7000,29870.6000,A
002751,20010630,2001,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,10716.3000,14642.4000,1871.0000,36.6000,1612.0000,9205.3000,47947.6000,A
002751,20020630,2002,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,11906.6000,16438.0000,2207.0000,,1972.4000,10045.0000,51135.7000,A
002751,20030630,2003,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,13249.6000,18521.4000,2471.9000,,2281.8000,10763.3000,56737.0000,A
002751,20040630,2004,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,13057.9000,21369.1000,2834.7000,52.3000,2394.7000,13392.8000,65053.5000,A
002751,20050630,2005,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,13442.7000,22059.2000,2319.9000,51.7000,2145.0000,13466.2000,74910.7000,A
002751,20060630,2006,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,14776.7000,23374.1000,2599.7000,101.8000,2107.5000,14883.4000,81363.6000,A
002751,20070630,2007,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,14544.5000,23153.8000,3457.3000,144.4000,2163.0000,15776.9000,86852.0000,A
002751,20080630,2008,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,14184.2000,23448.2000,3687.4000,173.1000,2219.3000,15700.7000,91091.4000,A
002751,20090630,2009,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,15799.0000,25118.8000,3280.0000,200.4000,2098.2000,16394.1000,99512.4000,A
002751,20100630,2010,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,14918.9000,19990.2000,1896.1000,253.1000,1383.5000,14714.1000,98502.8000,A
002751,20110630,2011,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,16315.9000,22845.9000,2175.3000,274.2000,1576.8000,16997.3000,102644.2000,A
002751,20120630,2012,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,17510.0000,24260.0000,2418.0000,300.0000,1788.0000,18016.0000,107552.0000,A
002751,20130630,2013,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,17770.0000,25819.0000,3686.0000,353.0000,1929.0000,19844.0000,101093.0000,A
002751,20140630,2014,INDL,C,D,STD,CAH,CARDINAL HEALTH INC,USD,17939.0000,26033.0000,3171.0000,415.0000,1946.0000,19632.0000,91084.0000,A
